playername,year,realERA,adjustedERA,diff
Rick Sutcliffe,1993,5.66,4.30,1.36
Orel Hershiser,1993,3.59,2.23,1.36
Scott Kamieniecki,1993,3.80,2.45,1.35
Tim Pugh,1993,5.28,3.95,1.33
Wally Whitehurst,1993,3.86,2.53,1.33
Jason Bere,1993,3.47,2.15,1.32
Tim Leary,1993,4.90,3.58,1.32
John Doherty,1993,4.47,3.21,1.26
Scott Erickson,1993,5.19,3.93,1.26
Angel Miranda,1993,3.28,2.05,1.23
David Wells,1993,4.17,2.94,1.23
Joe Magrane,1993,4.49,3.28,1.21
Ron Darling,1993,5.16,3.97,1.19
Ryan Bowen,1993,4.42,3.24,1.18
Juan Guzman,1993,3.99,2.83,1.16
Todd Stottlemyre,1993,4.93,3.80,1.13
Bret Saberhagen,1993,3.29,2.16,1.13
Chris Bosio,1993,3.40,2.27,1.13
Roger Pavlik,1993,3.41,2.29,1.12
Kevin Brown,1993,3.59,2.47,1.12
Dave Fleming,1993,4.36,3.24,1.12
Bobby Witt,1993,4.29,3.18,1.11
Ben McDonald,1993,3.39,2.29,1.10
Darryl Kile,1993,3.60,2.50,1.10
Bill Gullickson,1993,5.37,4.27,1.10
Kevin Tapani,1993,4.47,3.38,1.09
Sid Fernandez,1993,2.93,1.84,1.09
Scott Sanderson,1993,4.28,3.19,1.09
Eric Hillman,1993,3.91,2.82,1.09
Erik Hanson,1993,3.32,2.24,1.08
Charlie Leibrandt,1993,4.55,3.47,1.08
Doug Brocail,1993,4.56,3.48,1.08
Bob Welch,1993,5.34,4.26,1.08
Charlie Hough,1993,4.27,3.20,1.07
Andy Benes,1993,3.78,2.71,1.07
Jose Mesa,1993,4.94,3.88,1.06
Jack Armstrong,1993,4.59,3.53,1.06
Kenny Rogers,1993,4.14,3.08,1.06
Roger Clemens,1993,4.46,3.41,1.05
Melido Perez,1993,5.19,4.16,1.03
Chris Hammond,1993,4.66,3.63,1.03
Jim Abbott,1993,4.37,3.35,1.02
Ricky Bones,1993,4.91,3.89,1.02
Tom Candiotti,1993,2.97,1.95,1.02
Jaime Navarro,1993,5.30,4.28,1.02
Greg Swindell,1993,4.23,3.22,1.01
Jim Deshaies,1993,4.36,3.35,1.01
Donovan Osborne,1993,3.76,2.77,0.99
Terry Mulholland,1993,3.27,2.30,0.97
Tom Glavine,1993,3.20,2.24,0.96
Mike Moore,1993,5.22,4.27,0.95
Tim Belcher,1993,4.46,3.52,0.94
Danny Jackson,1993,3.77,2.83,0.94
Mike Morgan,1993,4.03,3.11,0.92
Bob Walk,1993,5.68,4.76,0.92
Greg Harris,1993,4.59,3.67,0.92
Curt Schilling,1993,4.02,3.12,0.90
Chuck Finley,1993,3.15,2.25,0.90
John Burkett,1993,3.65,2.75,0.90
Rene Arocha,1993,3.68,2.79,0.89
Pat Hentgen,1993,3.88,2.99,0.89
Greg Hibbard,1993,3.96,3.08,0.88
Steve Cooke,1993,3.89,3.01,0.88
Jose Guzman,1993,4.34,3.46,0.88
Cal Eldred,1993,4.01,3.13,0.88
Pete Harnisch,1993,2.98,2.11,0.87
Willie Banks,1993,3.83,2.96,0.87
Kevin Gross,1993,4.09,3.23,0.86
Armando Reynoso,1993,4.00,3.14,0.86
Pedro Astacio,1993,3.57,2.72,0.85
Danny Darwin,1993,3.26,2.41,0.85
Frank Viola,1993,3.14,2.30,0.84
Tommy Greene,1993,3.47,2.65,0.82
Bob Tewksbury,1993,3.83,3.03,0.80
Bill Swift,1993,2.82,2.05,0.77
Doug Drabek,1993,3.79,3.03,0.76
Dennis Martinez,1993,3.85,3.10,0.75
Ken Hill,1993,3.23,2.48,0.75
Hipolito Pichardo,1993,4.00,3.26,0.74
Steve Avery,1993,2.94,2.20,0.74
Frank Tanana,1993,4.35,3.61,0.74
Ramon Martinez,1993,3.44,2.70,0.74
Jack McDowell,1993,3.37,2.64,0.73
David Cone,1993,3.33,2.60,0.73
Randy Johnson,1993,3.26,2.53,0.73
Dwight Gooden,1993,3.45,2.75,0.70
Kevin Appier,1993,2.56,1.88,0.68
Aaron Sele,1993,2.74,2.06,0.68
Mark Langston,1993,3.20,2.54,0.66
Jose Rijo,1993,2.48,1.83,0.65
Wilson Alvarez,1993,2.95,2.32,0.63
Mark Portugal,1993,2.77,2.16,0.61
John Smoltz,1993,3.62,3.03,0.59
Alex Fernandez,1993,3.13,2.54,0.59
Jimmy Key,1993,3.00,2.42,0.58
Greg Maddux,1993,2.36,1.88,0.48
Mark Gubicza,1992,3.72,1.58,2.14
Scott Scudder,1992,4.83,3.05,1.78
Kelly Downs,1992,3.65,1.99,1.66
Bob Milacki,1992,5.76,4.18,1.58
Greg Harris,1992,3.85,2.31,1.54
Cal Eldred,1992,1.79,0.29,1.50
Mike Gardiner,1992,4.82,3.38,1.44
Bert Blyleven,1992,4.77,3.39,1.38
Tim Leary,1992,5.12,3.76,1.36
Frank Seminara,1992,3.59,2.25,1.34
Zane Smith,1992,3.11,1.77,1.34
Bob Walk,1992,3.38,2.06,1.32
Bob Welch,1992,3.27,1.96,1.31
Mark Portugal,1992,2.51,1.24,1.27
Buddy Black,1992,3.97,2.73,1.24
Bill Krueger,1992,4.51,3.27,1.24
Jack Armstrong,1992,5.44,4.20,1.24
Darryl Kile,1992,3.95,2.72,1.23
Charlie Leibrandt,1992,3.39,2.17,1.22
Hipolito Pichardo,1992,3.87,2.65,1.22
Joe Hesketh,1992,4.29,3.07,1.22
Mark Clark,1992,4.45,3.24,1.21
Pete Schourek,1992,3.78,2.58,1.20
Jose Mesa,1992,4.60,3.42,1.18
Erik Hanson,1992,4.85,3.68,1.17
Frank Tanana,1992,4.44,3.32,1.12
Bill Swift,1992,2.18,1.07,1.11
Danny Darwin,1992,3.53,2.43,1.10
Mark Langston,1992,3.66,2.56,1.10
Jimmy Jones,1992,4.15,3.05,1.10
Rheal Cormier,1992,3.70,2.61,1.09
John Dopson,1992,4.08,2.99,1.09
Nolan Ryan,1992,3.72,2.63,1.09
Mark Gardner,1992,4.26,3.17,1.09
Donovan Osborne,1992,3.78,2.69,1.09
Juan Guzman,1992,2.64,1.56,1.08
Scott Sanderson,1992,4.93,3.85,1.08
Todd Stottlemyre,1992,4.53,3.46,1.07
Greg Hibbard,1992,4.55,3.48,1.07
Mike Moore,1992,4.12,3.05,1.07
Ricky Bones,1992,4.76,3.70,1.06
Chris Bosio,1992,3.62,2.58,1.04
Tim Belcher,1992,3.85,2.82,1.03
Kyle Abbott,1992,4.62,3.62,1.00
Mike Mussina,1992,2.54,1.56,0.98
Randy Johnson,1992,3.77,2.79,0.98
Bruce Hurst,1992,3.85,2.87,0.98
Alex Fernandez,1992,4.27,3.30,0.97
Frank Viola,1992,3.44,2.47,0.97
Chris Hammond,1992,4.24,3.28,0.96
Dave Fleming,1992,3.39,2.44,0.95
Omar Olivares,1992,3.85,2.90,0.95
Julio Valera,1992,3.76,2.81,0.95
Trevor Wilson,1992,4.21,3.27,0.94
Tom Glavine,1992,2.76,1.82,0.94
Dennis Cook,1992,3.91,2.97,0.94
Pete Harnisch,1992,3.70,2.77,0.93
Ron Darling,1992,3.66,2.73,0.93
Rick Sutcliffe,1992,4.47,3.55,0.92
Ramon Martinez,1992,4.00,3.09,0.91
Kevin Tapani,1992,3.97,3.08,0.89
Jaime Navarro,1992,3.33,2.44,0.89
Ben McDonald,1992,4.24,3.35,0.89
John Smiley,1992,3.21,2.33,0.88
Jack Morris,1992,4.04,3.17,0.87
Charlie Hough,1992,3.93,3.06,0.87
Tom Candiotti,1992,3.03,2.18,0.85
Orel Hershiser,1992,3.67,2.82,0.85
Randy Tomlin,1992,3.44,2.60,0.84
Andy Benes,1992,3.35,2.52,0.83
Greg Swindell,1992,2.71,1.89,0.82
Butch Henry,1992,4.02,3.21,0.81
John Smoltz,1992,2.85,2.07,0.78
Kirk McCaskill,1992,4.18,3.40,0.78
Danny Jackson,1992,3.84,3.06,0.78
Jim Abbott,1992,2.77,1.99,0.78
Curt Schilling,1992,2.27,1.49,0.78
Chuck Finley,1992,3.96,3.19,0.77
John Burkett,1992,3.84,3.07,0.77
Craig Lefferts,1992,3.76,2.99,0.77
David Cone,1992,2.87,2.10,0.77
Charles Nagy,1992,2.96,2.20,0.76
Scott Erickson,1992,3.40,2.64,0.76
Jose Guzman,1992,3.66,2.90,0.76
Kevin Gross,1992,3.18,2.42,0.76
Scott Kamieniecki,1992,4.36,3.60,0.76
Bob Ojeda,1992,3.63,2.88,0.75
Mike Morgan,1992,2.55,1.80,0.75
Bobby Witt,1992,4.29,3.54,0.75
Bill Gullickson,1992,4.34,3.60,0.74
Dave Stewart,1992,3.66,2.93,0.73
Ken Hill,1992,2.68,1.95,0.73
Jose Rijo,1992,2.56,1.84,0.72
Steve Avery,1992,3.20,2.49,0.71
Roger Clemens,1992,2.41,1.71,0.70
Bob Tewksbury,1992,2.18,1.48,0.70
Kevin Brown,1992,3.32,2.62,0.70
Frank Castillo,1992,3.46,2.78,0.68
Dennis Martinez,1992,2.47,1.80,0.67
Terry Mulholland,1992,3.81,3.14,0.67
Chris Nabholz,1992,3.32,2.65,0.67
Jimmy Key,1992,3.53,2.86,0.67
Kevin Appier,1992,2.46,1.81,0.65
Jack McDowell,1992,3.18,2.55,0.63
Doug Drabek,1992,2.77,2.15,0.62
Bill Wegman,1992,3.20,2.61,0.59
Sid Fernandez,1992,2.73,2.16,0.57
Melido Perez,1992,2.87,2.30,0.57
Dwight Gooden,1992,3.67,3.14,0.53
Greg Maddux,1992,2.18,1.76,0.42
Jose Mesa,1991,5.97,3.92,2.05
Tim Leary,1991,6.24,4.31,1.93
Wade Taylor,1991,5.82,4.04,1.78
Jeff Ballard,1991,5.48,3.75,1.73
Shawn Boskie,1991,5.48,3.75,1.73
Jeff Johnson,1991,5.95,4.22,1.73
Mark Gubicza,1991,5.68,3.96,1.72
Allan Anderson,1991,4.80,3.15,1.65
Joe Slusarski,1991,5.42,3.81,1.61
Jimmy Jones,1991,4.35,2.83,1.52
Joe Hesketh,1991,3.19,1.73,1.46
Jack Armstrong,1991,5.51,4.05,1.46
Ben McDonald,1991,4.84,3.45,1.39
Buddy Black,1991,3.99,2.60,1.39
Bob Walk,1991,3.77,2.38,1.39
Luis Aquino,1991,3.85,2.52,1.33
Trevor Wilson,1991,3.47,2.16,1.31
Alex Fernandez,1991,4.57,3.27,1.30
Frank Castillo,1991,4.35,3.05,1.30
Jim Deshaies,1991,4.98,3.72,1.26
Wally Whitehurst,1991,4.53,3.29,1.24
Mike Bielecki,1991,4.41,3.18,1.23
Bob Milacki,1991,4.25,3.05,1.20
Bill Krueger,1991,3.50,2.30,1.20
Don August,1991,5.40,4.20,1.20
Jose Guzman,1991,3.08,1.88,1.20
Rich DeLucia,1991,5.18,3.99,1.19
Eric King,1991,4.55,3.36,1.19
Bob Welch,1991,4.58,3.39,1.19
Oil Can Boyd,1991,4.59,3.40,1.19
Kirk McCaskill,1991,4.26,3.10,1.16
Mark Gardner,1991,3.85,2.72,1.13
Juan Guzman,1991,2.99,1.87,1.12
Mike Gardiner,1991,4.85,3.76,1.09
Bret Saberhagen,1991,3.07,1.99,1.08
David Wells,1991,3.75,2.68,1.07
Dwight Gooden,1991,3.60,2.53,1.07
Ron Darling,1991,4.26,3.19,1.07
Tom Browning,1991,4.18,3.12,1.06
Brian Barnes,1991,4.24,3.18,1.06
Randy Johnson,1991,3.98,2.93,1.05
Darryl Kile,1991,3.07,2.02,1.05
Omar Olivares,1991,3.68,2.63,1.05
Frank Viola,1991,3.97,2.94,1.03
Scott Sanderson,1991,3.81,2.78,1.03
Ken Hill,1991,3.57,2.55,1.02
Orel Hershiser,1991,3.46,2.45,1.01
Jose DeLeon,1991,2.71,1.70,1.01
Charles Nagy,1991,4.13,3.12,1.01
Scott Erickson,1991,3.18,2.19,0.99
Ramon Martinez,1991,3.27,2.28,0.99
Erik Hanson,1991,3.81,2.82,0.99
Chris Nabholz,1991,3.63,2.64,0.99
Andy Benes,1991,3.03,2.04,0.99
Mark Portugal,1991,4.23,3.24,0.99
Bryn Smith,1991,3.85,2.87,0.98
Chuck Finley,1991,3.80,2.82,0.98
Dennis Rasmussen,1991,3.74,2.76,0.98
Mike Boddicker,1991,4.11,3.15,0.96
Tom Candiotti,1991,2.65,1.70,0.95
Charlie Hough,1991,3.95,3.00,0.95
Brian Holman,1991,3.69,2.75,0.94
David Cone,1991,3.29,2.35,0.94
Dave Stewart,1991,5.18,4.25,0.93
Jack McDowell,1991,3.41,2.48,0.93
John Smoltz,1991,3.80,2.87,0.93
Jack Morris,1991,3.43,2.51,0.92
John Burkett,1991,4.21,3.29,0.92
Walt Terrell,1991,4.23,3.32,0.91
Charlie Leibrandt,1991,3.49,2.59,0.90
Mike Moore,1991,2.96,2.07,0.89
Todd Stottlemyre,1991,3.78,2.89,0.89
Greg Swindell,1991,3.48,2.60,0.88
Dennis Martinez,1991,2.39,1.51,0.88
Nolan Ryan,1991,2.91,2.04,0.87
Tommy Greene,1991,3.30,2.46,0.84
Randy Tomlin,1991,3.09,2.25,0.84
Pete Harnisch,1991,2.70,1.86,0.84
Terry Mulholland,1991,3.61,2.77,0.84
Greg Hibbard,1991,4.52,3.69,0.83
Kevin Brown,1991,4.63,3.81,0.82
Mark Langston,1991,3.00,2.18,0.82
Chris Bosio,1991,3.25,2.44,0.81
Bill Gullickson,1991,3.90,3.09,0.81
Jaime Navarro,1991,3.92,3.11,0.81
Kevin Appier,1991,3.37,2.57,0.80
Bob Tewksbury,1991,3.25,2.46,0.79
Jimmy Key,1991,3.05,2.27,0.78
Bill Wegman,1991,2.84,2.07,0.77
Bob Ojeda,1991,3.18,2.42,0.76
Frank Tanana,1991,3.69,2.95,0.74
Roger Clemens,1991,2.62,1.88,0.74
Tim Belcher,1991,2.62,1.89,0.73
Steve Avery,1991,3.38,2.66,0.72
Jose Rijo,1991,2.51,1.80,0.71
Zane Smith,1991,3.20,2.53,0.67
Jim Abbott,1991,2.89,2.24,0.65
Greg Harris,1991,3.34,2.70,0.64
John Smiley,1991,3.14,2.52,0.62
Tom Glavine,1991,2.55,1.95,0.60
Doug Drabek,1991,3.07,2.48,0.59
Jose De Jesus,1991,3.43,2.88,0.55
Mike Morgan,1991,2.81,2.27,0.54
Bruce Hurst,1991,3.29,2.75,0.54
Greg Maddux,1991,3.35,2.81,0.54
Kevin Tapani,1991,2.99,2.51,0.48
Derek Lilliquist,1990,5.12,3.08,2.04
Curt Young,1990,4.53,2.49,2.04
Andy Hawkins,1990,5.44,3.85,1.59
Storm Davis,1990,4.67,3.15,1.52
Bert Blyleven,1990,5.24,3.75,1.49
Mark Gardner,1990,3.39,1.92,1.47
Dan Petry,1990,4.75,3.30,1.45
Ken Howell,1990,4.64,3.22,1.42
Jaime Navarro,1990,4.99,3.59,1.40
Scott Erickson,1990,2.68,1.30,1.38
Kevin Gross,1990,5.03,3.66,1.37
Frank Tanana,1990,5.22,3.86,1.36
Jimmy Key,1990,4.25,2.90,1.35
Dana Kiecker,1990,3.68,2.34,1.34
Mark Knudson,1990,4.20,2.86,1.34
Bob Walk,1990,3.82,2.48,1.34
Bryn Smith,1990,4.28,2.95,1.33
Danny Jackson,1990,3.67,2.34,1.33
Tom Bolton,1990,3.21,1.88,1.33
Ron Robinson,1990,3.24,1.95,1.29
Bob Milacki,1990,4.38,3.12,1.26
Chris Bosio,1990,4.00,2.75,1.25
Mike Harkey,1990,3.26,2.03,1.23
Jose DeLeon,1990,4.43,3.20,1.23
David West,1990,5.10,3.87,1.23
Kevin Tapani,1990,4.07,2.84,1.23
Roy Smith,1990,4.77,3.57,1.20
Norm Charlton,1990,2.60,1.41,1.19
Pat Combs,1990,4.05,2.86,1.19
Dave LaPoint,1990,4.12,2.95,1.17
Allan Anderson,1990,4.53,3.37,1.16
Bruce Ruffin,1990,5.24,4.08,1.16
Terry Mulholland,1990,3.52,2.36,1.16
Jeff Robinson,1990,5.52,4.36,1.16
Jack Armstrong,1990,3.47,2.32,1.15
Tom Gordon,1990,3.73,2.60,1.13
Mike Morgan,1990,3.75,2.62,1.13
Mark Guthrie,1990,4.00,2.87,1.13
Walt Terrell,1990,5.19,4.06,1.13
Tim Belcher,1990,4.00,2.87,1.13
Don Robinson,1990,4.42,3.29,1.13
Buddy Black,1990,3.56,2.43,1.13
Chuck Cary,1990,4.24,3.12,1.12
Fernando Valenzuela,1990,4.59,3.47,1.12
Bob Tewksbury,1990,3.23,2.12,1.11
Ben McDonald,1990,2.56,1.45,1.11
John Smiley,1990,4.67,3.57,1.10
Tom Browning,1990,3.80,2.70,1.10
Kirk McCaskill,1990,3.25,2.16,1.09
Bobby Witt,1990,3.44,2.36,1.08
Mark Portugal,1990,3.62,2.55,1.07
John Tudor,1990,2.54,1.49,1.05
Tim Leary,1990,4.11,3.06,1.05
John Cerutti,1990,4.74,3.71,1.03
Mike Scott,1990,3.81,2.78,1.03
Danny Darwin,1990,2.14,1.11,1.03
Neal Heaton,1990,3.44,2.42,1.02
Mike Bielecki,1990,5.30,4.28,1.02
Scott Sanderson,1990,3.88,2.88,1.00
Eric King,1990,3.28,2.28,1.00
Melido Perez,1990,4.61,3.61,1.00
Jack Morris,1990,4.51,3.52,0.99
Teddy Higuera,1990,3.76,2.77,0.99
Mike Moore,1990,4.65,3.66,0.99
Bret Saberhagen,1990,3.27,2.29,0.98
Jose De Jesus,1990,3.74,2.76,0.98
Tom Glavine,1990,4.28,3.32,0.96
Sid Fernandez,1990,3.46,2.50,0.96
Bill Gullickson,1990,3.82,2.86,0.96
Jim Deshaies,1990,3.78,2.82,0.96
Joe Magrane,1990,3.59,2.64,0.95
Tom Candiotti,1990,3.63,2.68,0.95
Nolan Ryan,1990,3.44,2.49,0.95
Jim Abbott,1990,4.51,3.56,0.95
Ramon Martinez,1990,2.92,1.97,0.95
Scott Garrelts,1990,4.15,3.21,0.94
Pete Harnisch,1990,4.34,3.41,0.93
Greg Harris,1990,4.07,3.14,0.93
Mark Langston,1990,4.40,3.49,0.91
Dave Stewart,1990,2.56,1.66,0.90
Dave Stieb,1990,2.93,2.03,0.90
David Wells,1990,3.11,2.21,0.90
David Cone,1990,3.25,2.36,0.89
Andy Benes,1990,3.50,2.62,0.88
Kevin Appier,1990,2.59,1.72,0.87
Kevin Brown,1990,3.59,2.72,0.87
Erik Hanson,1990,3.24,2.37,0.87
Greg Swindell,1990,4.40,3.54,0.86
Dave Johnson,1990,4.10,3.24,0.86
Greg Hibbard,1990,3.16,2.31,0.85
John Smoltz,1990,3.85,3.02,0.83
John Burkett,1990,3.85,3.02,0.83
Dwight Gooden,1990,3.83,3.00,0.83
Matt Young,1990,3.49,2.67,0.82
Dennis Rasmussen,1990,4.51,3.70,0.81
Oil Can Boyd,1990,2.93,2.13,0.80
Mike Boddicker,1990,3.36,2.56,0.80
Charlie Hough,1990,4.07,3.28,0.79
Bob Welch,1990,2.95,2.16,0.79
Greg Maddux,1990,3.46,2.68,0.78
Todd Stottlemyre,1990,4.34,3.56,0.78
Charlie Leibrandt,1990,3.16,2.39,0.77
Bruce Hurst,1990,3.14,2.37,0.77
Frank Viola,1990,2.67,1.91,0.76
Jack McDowell,1990,3.82,3.06,0.76
Zane Smith,1990,2.49,1.75,0.74
Ed Whitson,1990,2.60,1.87,0.73
Brian Holman,1990,4.03,3.30,0.73
Jose Rijo,1990,2.70,1.98,0.72
Chuck Finley,1990,2.40,1.68,0.72
Doug Drabek,1990,2.76,2.09,0.67
Randy Johnson,1990,3.65,3.05,0.60
Roger Clemens,1990,1.93,1.35,0.58
Dennis Martinez,1990,2.95,2.38,0.57
Danny Jackson,1989,5.60,3.35,2.25
Don Carman,1989,5.58,3.61,1.97
Andy Hawkins,1989,4.80,3.04,1.76
Clay Parker,1989,4.03,2.28,1.75
Mike Smithson,1989,4.63,2.96,1.67
Jim Clancy,1989,5.17,3.50,1.67
Eric Show,1989,4.23,2.64,1.59
Don August,1989,5.57,3.98,1.59
Bruce Ruffin,1989,4.51,2.97,1.54
Steve Rosenberg,1989,5.45,3.93,1.52
Pete Harnisch,1989,4.63,3.12,1.51
Terry Mulholland,1989,4.74,3.24,1.50
Jose Rijo,1989,2.84,1.36,1.48
Larry McWilliams,1989,3.54,2.07,1.47
Mike LaCoss,1989,3.86,2.40,1.46
Dennis Cook,1989,4.02,2.57,1.45
Dave J. Schmidt,1989,5.86,4.43,1.43
Charlie Leibrandt,1989,5.40,4.00,1.40
Erik Hanson,1989,3.18,1.81,1.37
Curt Young,1989,3.93,2.56,1.37
Scott Terry,1989,3.76,2.40,1.36
Paul Kilgus,1989,4.72,3.38,1.34
Pete Smith,1989,4.82,3.50,1.32
Tom Glavine,1989,3.68,2.40,1.28
Teddy Higuera,1989,3.46,2.20,1.26
Bob Knepper,1989,5.41,4.17,1.24
Neal Heaton,1989,3.48,2.24,1.24
Marty Clary,1989,3.00,1.77,1.23
Mike Flanagan,1989,3.93,2.75,1.18
Shane Rawley,1989,5.26,4.08,1.18
John Dopson,1989,4.07,2.90,1.17
Randy Johnson,1989,4.85,3.68,1.17
Jack Morris,1989,4.86,3.69,1.17
Richard Dotson,1989,4.31,3.16,1.15
Dave LaPoint,1989,5.62,4.47,1.15
Bob Ojeda,1989,3.47,2.32,1.15
Storm Davis,1989,4.36,3.23,1.13
Pascual Perez,1989,3.24,2.12,1.12
Mike Morgan,1989,2.74,1.62,1.12
Bob Walk,1989,4.55,3.44,1.11
Derek Lilliquist,1989,3.98,2.88,1.10
Kevin Gross,1989,4.38,3.29,1.09
Walt Terrell,1989,4.49,3.42,1.07
Todd Stottlemyre,1989,3.73,2.66,1.07
Scott Sanderson,1989,4.06,2.99,1.07
Jeff Robinson,1989,4.05,2.99,1.06
Greg Maddux,1989,2.95,1.89,1.06
Mark Gubicza,1989,3.04,1.99,1.05
Dave Stieb,1989,3.35,2.30,1.05
Dwight Gooden,1989,2.99,1.94,1.05
John Farrell,1989,3.63,2.60,1.03
Greg Swindell,1989,3.37,2.35,1.02
Ken Howell,1989,3.38,2.36,1.02
Kevin Brown,1989,3.35,2.33,1.02
Rick Reuschel,1989,2.94,1.93,1.01
Jerry Reuss,1989,4.84,3.83,1.01
Ron Darling,1989,3.52,2.51,1.01
David Cone,1989,3.54,2.54,1.00
Mike Jeffcoat,1989,3.58,2.58,1.00
Allan Anderson,1989,3.80,2.82,0.98
Jaime Navarro,1989,3.19,2.22,0.97
Melido Perez,1989,5.01,4.05,0.96
Joe Magrane,1989,2.85,1.89,0.96
Roy Smith,1989,3.88,2.93,0.95
Eric King,1989,3.39,2.44,0.95
Doug Drabek,1989,2.82,1.87,0.95
Jim Abbott,1989,3.92,2.98,0.94
Buddy Black,1989,3.43,2.49,0.94
John Smiley,1989,2.81,1.87,0.94
Kirk McCaskill,1989,2.93,1.99,0.94
Don Robinson,1989,3.45,2.52,0.93
Doyle Alexander,1989,4.44,3.51,0.93
Dennis Rasmussen,1989,4.26,3.34,0.92
Greg Hibbard,1989,3.21,2.29,0.92
Bobby Witt,1989,5.14,4.24,0.90
Charlie Hough,1989,4.35,3.46,0.89
Mike Boddicker,1989,4.00,3.11,0.89
Tim Leary,1989,3.46,2.57,0.89
Brian Holman,1989,3.64,2.75,0.89
Scott Bankhead,1989,3.34,2.46,0.88
Scott Garrelts,1989,2.32,1.45,0.87
Sid Fernandez,1989,2.83,1.97,0.86
Rick Mahler,1989,3.78,2.93,0.85
Mike Scott,1989,3.12,2.28,0.84
Mike Bielecki,1989,3.14,2.31,0.83
Chris Bosio,1989,2.95,2.13,0.82
Mike Witt,1989,4.54,3.72,0.82
Jeff Ballard,1989,3.43,2.62,0.81
Frank Tanana,1989,3.58,2.77,0.81
Tom Candiotti,1989,3.10,2.29,0.81
Jimmy Key,1989,3.88,3.07,0.81
Bryn Smith,1989,2.86,2.06,0.80
Tom Browning,1989,3.39,2.60,0.79
Bob Welch,1989,3.00,2.21,0.79
John Smoltz,1989,2.94,2.15,0.79
Nolan Ryan,1989,3.20,2.42,0.78
Dave Stewart,1989,3.32,2.54,0.78
Tim Belcher,1989,2.68,1.90,0.78
Bruce Hurst,1989,2.69,1.93,0.76
Bob Milacki,1989,3.69,2.93,0.76
Mike Moore,1989,2.61,1.86,0.75
Jose DeLeon,1989,3.05,2.30,0.75
Bert Blyleven,1989,2.73,1.99,0.74
John Cerutti,1989,3.13,2.40,0.73
Fernando Valenzuela,1989,3.43,2.71,0.72
Frank Viola,1989,3.66,2.94,0.72
Dennis Martinez,1989,3.17,2.46,0.71
Roger Clemens,1989,3.13,2.44,0.69
Mark Langston,1989,2.74,2.05,0.69
Ken Hill,1989,3.80,3.12,0.68
Rick Sutcliffe,1989,3.68,3.01,0.67
Ed Whitson,1989,2.66,2.03,0.63
Jim Deshaies,1989,2.91,2.31,0.60
Orel Hershiser,1989,2.36,1.78,0.58
Chuck Finley,1989,2.57,2.07,0.50
Bret Saberhagen,1989,2.08,1.59,0.49
Mike Smithson,1988,5.74,3.56,2.18
Mike Campbell,1988,5.89,3.82,2.07
Mike LaCoss,1988,3.62,1.88,1.74
Fernando Valenzuela,1988,4.36,2.75,1.61
Mike Birkbeck,1988,4.72,3.18,1.54
Kirk McCaskill,1988,4.31,2.79,1.52
Curt Young,1988,4.14,2.64,1.50
Jimmy Jones,1988,4.12,2.65,1.47
Freddie Toliver,1988,4.21,2.74,1.47
Brian Fisher,1988,5.33,3.88,1.45
Bill Long,1988,4.04,2.61,1.43
Dan Petry,1988,4.38,2.96,1.42
Zane Smith,1988,4.13,2.72,1.41
David Palmer,1988,4.47,3.07,1.40
Jimmy Key,1988,3.29,1.92,1.37
Danny Darwin,1988,4.59,3.25,1.34
Scott Bailes,1988,4.95,3.64,1.31
Kelly Downs,1988,3.33,2.03,1.30
Oil Can Boyd,1988,5.34,4.07,1.27
Jay Tibbs,1988,5.84,4.60,1.24
Bill Wegman,1988,4.02,2.79,1.23
Charlie Lea,1988,4.88,3.66,1.22
Calvin Schiraldi,1988,4.51,3.30,1.21
Rich Yett,1988,4.33,3.12,1.21
Tommy John,1988,4.63,3.42,1.21
Chris Bosio,1988,3.77,2.57,1.20
Jose Guzman,1988,3.70,2.52,1.18
Richard Dotson,1988,5.15,3.98,1.17
Bert Blyleven,1988,5.43,4.29,1.14
Jeff Ballard,1988,4.40,3.29,1.11
Shane Rawley,1988,4.18,3.07,1.11
Bob Knepper,1988,3.14,2.04,1.10
Jose Rijo,1988,2.47,1.38,1.09
Bobby Witt,1988,3.92,2.83,1.09
Bill Swift,1988,4.98,3.90,1.08
Jeff Russell,1988,3.88,2.80,1.08
Jack McDowell,1988,3.97,2.92,1.05
Don August,1988,3.20,2.16,1.04
Tim Leary,1988,2.94,1.90,1.04
Jerry Reuss,1988,3.51,2.48,1.03
Jim Clancy,1988,4.53,3.50,1.03
Mike Krukow,1988,3.54,2.52,1.02
Melido Perez,1988,3.79,2.77,1.02
Tom Glavine,1988,4.56,3.54,1.02
John Candelaria,1988,3.39,2.38,1.01
Jose Bautista,1988,4.24,3.23,1.01
Don Robinson,1988,2.33,1.32,1.01
Paul Kilgus,1988,4.16,3.15,1.01
Roger Clemens,1988,2.93,1.93,1.00
Mark Langston,1988,3.34,2.35,0.99
Mike Dunne,1988,3.98,2.99,0.99
Rick Mahler,1988,3.88,2.91,0.97
Wes Gardner,1988,4.12,3.15,0.97
Frank Tanana,1988,4.21,3.24,0.97
Mike Moore,1988,3.79,2.83,0.96
Bret Saberhagen,1988,3.80,2.84,0.96
Scott Bankhead,1988,3.07,2.12,0.95
Charlie Leibrandt,1988,3.19,2.24,0.95
Mike Flanagan,1988,4.18,3.23,0.95
Jeff Robinson,1988,2.86,1.91,0.95
Chuck Finley,1988,4.17,3.23,0.94
Andy Hawkins,1988,3.35,2.41,0.94
